1,0.069541,0.644397,47,0.254902,0.303571,0.323077,0.615385,0.384615,0.34,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.8,0.18
0.543005,0.069541,0.613384,0.277321,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.252525,0
0.543005,0.069541,0.613384,0.277321,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.252525,0
0.543005,0.069541,0.613384,0.277321,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.252525,0
0.543005,0.069541,0.613384,0.277321,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.252525,0
0.543005,0.069541,0.613384,0.277321,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.252525,0
0.345532,0.069541,0.52935,0.306514,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.212121,0.040404
0.345532,0.069541,0.52935,0.306514,0.59944,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.212121,0.040404
0.690734,0.069541,0.731351,0.277321,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.30303,0
0.690734,0.069541,0.731351,0.277321,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.30303,0
0.690734,0.069541,0.731351,0.277321,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.30303,0
0.690734,0.069541,0.731351,0.277321,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.30303,0
0.690734,0.069541,0.731351,0.277321,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.30303,0
0.841815,0.069541,0.644114,0.306514,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.262626,0.040404
0.841815,0.069541,0.644114,0.306514,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.262626,0.040404
0.314883,0.069541,0.51738,0.3649,0.515406,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.20202,0.10101
0.690734,0.069541,0.797612,0.277321,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.353535,0
0.690734,0.069541,0.797612,0.277321,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.353535,0
0.690734,0.069541,0.797612,0.277321,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.353535,0
0.690734,0.069541,0.797612,0.277321,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.353535,0
0.690734,0.069541,0.797612,0.277321,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.353535,0
0.843665,0.069541,0.753713,0.306514,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.313131,0.040404
0.843665,0.069541,0.753713,0.306514,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.313131,0.040404
0.771732,0.069541,0.632912,0.3649,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.252525,0.10101
0.548707,0.069541,0.588955,0.384362,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.232323,0.121212
0.391388,0.069541,0.545411,0.403824,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.212121,0.141414
0.331298,0.069541,0.523929,0.413555,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.20202,0.151515
0.331298,0.069541,0.523929,0.413555,0.442577,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.20202,0.151515
0.690734,0.069541,0.859528,0.277321,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.40404,0
0.690734,0.069541,0.859528,0.277321,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.40404,0
0.690734,0.069541,0.859528,0.277321,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.40404,0
0.690734,0.069541,0.859528,0.277321,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.40404,0
0.690734,0.069541,0.859528,0.277321,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.40404,0
0.843665,0.069541,0.819969,0.306514,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.363636,0.040404
0.843665,0.069541,0.819969,0.306514,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.363636,0.040404
0.843665,0.069541,0.754635,0.3649,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.30303,0.10101
0.843665,0.069541,0.709192,0.384362,0.366947,0.303571,0.323077,0.615385,0.384615,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0,0.2,0.295059,0.282828,0.121212
